,Time (UTC+10),Regions VIC Trading Price ($/MWh),charging_or_not,discharging_or_not,raw_power,market_dispatch,opening_capacity,closing_capacity,revenue
48766,2020-10-12 23:00:00,31.92,1,0,0,0,580,580,0
48767,2020-10-12 23:30:00,37.05,1,0,0,0,580,580,0
48768,2020-10-13 00:00:00,47.37,0,1,300,135,580,430,6337
48769,2020-10-13 00:30:00,50.49,0,1,300,135,430,280,6755
48770,2020-10-13 01:00:00,43.36,0,0,0,0,280,280,0
48771,2020-10-13 01:30:00,42.61,1,0,-300,-150,280,415,-6450
48772,2020-10-13 02:00:00,41.22,1,0,-300,-150,415,550,-6239
48773,2020-10-13 02:30:00,43.37,0,0,0,0,550,550,0
48774,2020-10-13 03:00:00,44.42,0,0,0,0,550,550,0
48775,2020-10-13 03:30:00,45.66,0,0,0,0,550,550,0
48776,2020-10-13 04:00:00,43.6,0,0,0,0,550,550,0
48777,2020-10-13 04:30:00,41.61,0,0,0,0,550,550,0
48778,2020-10-13 05:00:00,44.68,0,0,0,0,550,550,0
48779,2020-10-13 05:30:00,48.74,0,0,0,0,550,550,0
48780,2020-10-13 06:00:00,115.84,0,1,300,135,550,400,15498
48781,2020-10-13 06:30:00,51.37,0,1,300,135,400,250,6873
48782,2020-10-13 07:00:00,50.88,0,1,300,135,250,100,6807
48783,2020-10-13 07:30:00,37.11,0,1,222,99,100,0,3641
48784,2020-10-13 08:00:00,37.87,0,1,0,0,0,0,0
48785,2020-10-13 08:30:00,37.08,0,1,0,0,0,0,0
48786,2020-10-13 09:00:00,35.05,0,1,0,0,0,0,0
48787,2020-10-13 09:30:00,32.03,0,0,0,0,0,0,0
48788,2020-10-13 10:00:00,36.43,0,1,0,0,0,0,0
48789,2020-10-13 10:30:00,30.23,0,0,0,0,0,0,0
48790,2020-10-13 11:00:00,29.99,1,0,-300,-150,0,135,-4539
48791,2020-10-13 11:30:00,29.99,1,0,-300,-150,135,270,-4539
48792,2020-10-13 12:00:00,29.99,1,0,-300,-150,270,405,-4539
48793,2020-10-13 12:30:00,33.22,0,0,0,0,405,405,0
48794,2020-10-13 13:00:00,30.19,1,0,-300,-150,405,540,-4570
48795,2020-10-13 13:30:00,30.43,1,0,-88,-44,540,580,-1351
48796,2020-10-13 14:00:00,32.09,1,0,0,0,580,580,0
48797,2020-10-13 14:30:00,31.88,1,0,0,0,580,580,0
48798,2020-10-13 15:00:00,32.26,1,0,0,0,580,580,0
48799,2020-10-13 15:30:00,36.95,1,0,0,0,580,580,0
48800,2020-10-13 16:00:00,32.33,1,0,0,0,580,580,0
48801,2020-10-13 16:30:00,40.17,1,0,0,0,580,580,0
48802,2020-10-13 17:00:00,63.4,0,1,300,135,580,430,8482
48803,2020-10-13 17:30:00,49.1,0,0,0,0,430,430,0
48804,2020-10-13 18:00:00,63.56,0,1,300,135,430,280,8503
48805,2020-10-13 18:30:00,60.37,0,1,300,135,280,130,8077
48806,2020-10-13 19:00:00,61.14,0,1,288,129,130,0,7816
48807,2020-10-13 19:30:00,51.19,0,1,0,0,0,0,0
48808,2020-10-13 20:00:00,45.54,0,0,0,0,0,0,0
48809,2020-10-13 20:30:00,44.1,0,0,0,0,0,0,0
48810,2020-10-13 21:00:00,38.83,1,0,-300,-150,0,135,-5877
48811,2020-10-13 21:30:00,40.41,0,0,0,0,135,135,0
48812,2020-10-13 22:00:00,36.51,1,0,-300,-150,135,270,-5526
48813,2020-10-13 22:30:00,42.12,0,0,0,0,270,270,0
48814,2020-10-13 23:00:00,40.48,0,0,0,0,270,270,0
48815,2020-10-13 23:30:00,43.46,0,0,0,0,270,270,0
48816,2020-10-14 00:00:00,50.0,0,1,300,135,270,120,6689
48817,2020-10-14 00:30:00,50.7,0,1,266,119,120,0,5979
48818,2020-10-14 01:00:00,44.24,0,0,0,0,0,0,0
48819,2020-10-14 01:30:00,43.3,0,0,0,0,0,0,0
48820,2020-10-14 02:00:00,39.99,0,0,0,0,0,0,0
48821,2020-10-14 02:30:00,38.76,1,0,-300,-150,0,135,-5867
48822,2020-10-14 03:00:00,39.96,0,0,0,0,135,135,0
48823,2020-10-14 03:30:00,36.95,1,0,-300,-150,135,270,-5593
48824,2020-10-14 04:00:00,36.08,1,0,-300,-150,270,405,-5461
48825,2020-10-14 04:30:00,43.95,0,0,0,0,405,405,0
48826,2020-10-14 05:00:00,45.58,0,0,0,0,405,405,0
48827,2020-10-14 05:30:00,63.71,0,0,0,0,405,405,0
48828,2020-10-14 06:00:00,121.57,0,1,300,135,405,255,16264
48829,2020-10-14 06:30:00,110.47,0,1,300,135,255,105,14779
48830,2020-10-14 07:00:00,63.42,0,1,233,104,105,0,6536
48831,2020-10-14 07:30:00,41.05,0,1,0,0,0,0,0
48832,2020-10-14 08:00:00,40.08,0,1,0,0,0,0,0
48833,2020-10-14 08:30:00,37.68,0,0,0,0,0,0,0
48834,2020-10-14 09:00:00,40.75,0,1,0,0,0,0,0
48835,2020-10-14 09:30:00,38.59,0,1,0,0,0,0,0
48836,2020-10-14 10:00:00,44.2,0,1,0,0,0,0,0
48837,2020-10-14 10:30:00,32.96,0,1,0,0,0,0,0
48838,2020-10-14 11:00:00,30.43,0,0,0,0,0,0,0
48839,2020-10-14 11:30:00,32.65,0,0,0,0,0,0,0
48840,2020-10-14 12:00:00,19.32,1,0,-300,-150,0,135,-2924
48841,2020-10-14 12:30:00,20.95,1,0,-300,-150,135,270,-3171
48842,2020-10-14 13:00:00,19.99,1,0,-300,-150,270,405,-3026
48843,2020-10-14 13:30:00,24.09,1,0,-300,-150,405,540,-3646
48844,2020-10-14 14:00:00,29.83,1,0,-88,-44,540,580,-1324
48845,2020-10-14 14:30:00,32.02,1,0,0,0,580,580,0
48846,2020-10-14 15:00:00,38.4,1,0,0,0,580,580,0
48847,2020-10-14 15:30:00,33.76,1,0,0,0,580,580,0
48848,2020-10-14 16:00:00,42.0,1,0,0,0,580,580,0
48849,2020-10-14 16:30:00,57.21,0,0,0,0,580,580,0
48850,2020-10-14 17:00:00,82.3,0,1,300,135,580,430,11011
48851,2020-10-14 17:30:00,77.26,0,1,300,135,430,280,10336
48852,2020-10-14 18:00:00,73.66,0,1,300,135,280,130,9855
48853,2020-10-14 18:30:00,58.54,0,1,288,129,130,0,7484
48854,2020-10-14 19:00:00,63.56,0,1,0,0,0,0,0
48855,2020-10-14 19:30:00,52.98,0,1,0,0,0,0,0
48856,2020-10-14 20:00:00,46.42,0,1,0,0,0,0,0
48857,2020-10-14 20:30:00,39.02,0,1,0,0,0,0,0
48858,2020-10-14 21:00:00,36.21,0,1,0,0,0,0,0
48859,2020-10-14 21:30:00,37.61,0,1,0,0,0,0,0
48860,2020-10-14 22:00:00,32.23,0,1,0,0,0,0,0
48861,2020-10-14 22:30:00,31.73,0,1,0,0,0,0,0
48862,2020-10-14 23:00:00,15.95,0,0,0,0,0,0,0
48863,2020-10-14 23:30:00,30.44,0,1,0,0,0,0,0
48864,2020-10-15 00:00:00,24.94,0,1,0,0,0,0,0
48865,2020-10-15 00:30:00,17.78,0,1,0,0,0,0,0
48866,2020-10-15 01:00:00,12.14,0,1,0,0,0,0,0
48867,2020-10-15 01:30:00,-7.05,0,0,0,0,0,0,0
48868,2020-10-15 02:00:00,-27.87,0,0,0,0,0,0,0
48869,2020-10-15 02:30:00,-29.35,0,0,0,0,0,0,0
48870,2020-10-15 03:00:00,-35.17,1,0,-300,-150,0,135,5323
48871,2020-10-15 03:30:00,-35.87,1,0,-300,-150,135,270,5429
48872,2020-10-15 04:00:00,-35.72,1,0,-300,-150,270,405,5407
48873,2020-10-15 04:30:00,-10.35,1,0,-300,-150,405,540,1567
48874,2020-10-15 05:00:00,0.34,1,0,-88,-44,540,580,-15
48875,2020-10-15 05:30:00,28.7,1,0,0,0,580,580,0
48876,2020-10-15 06:00:00,34.37,1,0,0,0,580,580,0
48877,2020-10-15 06:30:00,35.31,0,0,0,0,580,580,0
48878,2020-10-15 07:00:00,36.15,0,0,0,0,580,580,0
48879,2020-10-15 07:30:00,34.68,0,0,0,0,580,580,0
48880,2020-10-15 08:00:00,34.25,1,0,0,0,580,580,0
48881,2020-10-15 08:30:00,26.02,1,0,0,0,580,580,0
48882,2020-10-15 09:00:00,34.51,1,0,0,0,580,580,0
48883,2020-10-15 09:30:00,39.68,0,0,0,0,580,580,0
48884,2020-10-15 10:00:00,47.45,0,1,300,135,580,430,6348
48885,2020-10-15 10:30:00,37.3,1,0,-300,-150,430,565,-5646
48886,2020-10-15 11:00:00,40.66,0,0,0,0,565,565,0
48887,2020-10-15 11:30:00,39.22,1,0,-33,-16,565,579,-633
48888,2020-10-15 12:00:00,36.06,1,0,-2,-1,579,580,-36
48889,2020-10-15 12:30:00,39.0,1,0,0,0,580,580,0
48890,2020-10-15 13:00:00,42.37,1,0,0,0,580,580,0
48891,2020-10-15 13:30:00,42.38,1,0,0,0,580,580,0
48892,2020-10-15 14:00:00,43.42,1,0,0,0,580,580,0
48893,2020-10-15 14:30:00,51.88,1,0,0,0,580,580,0
48894,2020-10-15 15:00:00,60.0,0,0,0,0,580,580,0
48895,2020-10-15 15:30:00,53.87,0,0,0,0,580,580,0
48896,2020-10-15 16:00:00,41.31,1,0,0,0,580,580,0
48897,2020-10-15 16:30:00,54.02,0,0,0,0,580,580,0
48898,2020-10-15 17:00:00,70.21,0,1,300,135,580,430,9393
48899,2020-10-15 17:30:00,52.32,0,0,0,0,430,430,0
48900,2020-10-15 18:00:00,54.19,0,0,0,0,430,430,0
48901,2020-10-15 18:30:00,60.0,0,1,300,135,430,280,8027
48902,2020-10-15 19:00:00,71.69,0,1,300,135,280,130,9591
48903,2020-10-15 19:30:00,61.49,0,1,288,129,130,0,7861
48904,2020-10-15 20:00:00,45.06,0,0,0,0,0,0,0
48905,2020-10-15 20:30:00,42.08,0,0,0,0,0,0,0
48906,2020-10-15 21:00:00,46.46,0,1,0,0,0,0,0
48907,2020-10-15 21:30:00,45.43,0,1,0,0,0,0,0
48908,2020-10-15 22:00:00,30.49,1,0,-300,-150,0,135,-4615
48909,2020-10-15 22:30:00,45.85,0,1,300,135,135,0,6134
48910,2020-10-15 23:00:00,36.16,0,0,0,0,0,0,0
48911,2020-10-15 23:30:00,44.02,0,1,0,0,0,0,0
48912,2020-10-16 00:00:00,44.13,0,1,0,0,0,0,0
48913,2020-10-16 00:30:00,38.22,0,1,0,0,0,0,0
48914,2020-10-16 01:00:00,37.09,0,0,0,0,0,0,0
48915,2020-10-16 01:30:00,36.92,0,0,0,0,0,0,0
48916,2020-10-16 02:00:00,37.08,0,0,0,0,0,0,0
48917,2020-10-16 02:30:00,33.47,0,0,0,0,0,0,0
48918,2020-10-16 03:00:00,13.43,1,0,-300,-150,0,135,-2033
48919,2020-10-16 03:30:00,11.13,1,0,-300,-150,135,270,-1685
48920,2020-10-16 04:00:00,28.12,1,0,-300,-150,270,405,-4256
48921,2020-10-16 04:30:00,22.26,1,0,-300,-150,405,540,-3369
48922,2020-10-16 05:00:00,35.43,1,0,-88,-44,540,580,-1573
48923,2020-10-16 05:30:00,45.12,0,0,0,0,580,580,0
48924,2020-10-16 06:00:00,40.65,0,0,0,0,580,580,0
48925,2020-10-16 06:30:00,48.49,0,1,300,135,580,430,6487
48926,2020-10-16 07:00:00,60.42,0,1,300,135,430,280,8083
48927,2020-10-16 07:30:00,46.22,0,1,300,135,280,130,6184
48928,2020-10-16 08:00:00,50.83,0,1,288,129,130,0,6498
48929,2020-10-16 08:30:00,40.01,0,0,0,0,0,0,0
48930,2020-10-16 09:00:00,27.31,1,0,-300,-150,0,135,-4134
48931,2020-10-16 09:30:00,35.88,1,0,-300,-150,135,270,-5431
48932,2020-10-16 10:00:00,37.58,1,0,-300,-150,270,405,-5688
48933,2020-10-16 10:30:00,38.57,1,0,-300,-150,405,540,-5838
48934,2020-10-16 11:00:00,38.22,1,0,-88,-44,540,580,-1697
48935,2020-10-16 11:30:00,46.67,0,0,0,0,580,580,0
48936,2020-10-16 12:00:00,40.95,1,0,0,0,580,580,0
48937,2020-10-16 12:30:00,37.94,1,0,0,0,580,580,0
48938,2020-10-16 13:00:00,44.15,1,0,0,0,580,580,0
48939,2020-10-16 13:30:00,52.81,1,0,0,0,580,580,0
48940,2020-10-16 14:00:00,55.84,1,0,0,0,580,580,0
48941,2020-10-16 14:30:00,55.73,1,0,0,0,580,580,0
48942,2020-10-16 15:00:00,83.15,0,0,0,0,580,580,0
48943,2020-10-16 15:30:00,85.59,0,0,0,0,580,580,0
48944,2020-10-16 16:00:00,59.66,1,0,0,0,580,580,0
48945,2020-10-16 16:30:00,77.19,0,0,0,0,580,580,0
48946,2020-10-16 17:00:00,146.5,0,1,300,135,580,430,19600
48947,2020-10-16 17:30:00,93.0,0,0,0,0,430,430,0
48948,2020-10-16 18:00:00,158.75,0,1,300,135,430,280,21238
48949,2020-10-16 18:30:00,81.63,0,1,300,135,280,130,10921
48950,2020-10-16 19:00:00,96.53,0,1,288,129,130,0,12340
48951,2020-10-16 19:30:00,96.77,0,1,0,0,0,0,0
48952,2020-10-16 20:00:00,64.58,0,1,0,0,0,0,0
48953,2020-10-16 20:30:00,67.96,0,1,0,0,0,0,0
48954,2020-10-16 21:00:00,64.01,0,1,0,0,0,0,0
48955,2020-10-16 21:30:00,43.29,1,0,-300,-150,0,135,-6552
48956,2020-10-16 22:00:00,41.46,1,0,-300,-150,135,270,-6275
48957,2020-10-16 22:30:00,44.99,0,0,0,0,270,270,0
48958,2020-10-16 23:00:00,41.46,1,0,-300,-150,270,405,-6275
48959,2020-10-16 23:30:00,44.03,0,0,0,0,405,405,0
48960,2020-10-17 00:00:00,49.63,0,0,0,0,405,405,0
48961,2020-10-17 00:30:00,50.15,0,1,300,135,405,255,6709
48962,2020-10-17 01:00:00,47.74,0,0,0,0,255,255,0
48963,2020-10-17 01:30:00,53.5,0,1,300,135,255,105,7157
48964,2020-10-17 02:00:00,48.33,0,0,0,0,105,105,0
48965,2020-10-17 02:30:00,51.59,0,0,0,0,105,105,0
48966,2020-10-17 03:00:00,48.84,0,0,0,0,105,105,0
48967,2020-10-17 03:30:00,39.37,1,0,-300,-150,105,240,-5959
48968,2020-10-17 04:00:00,38.88,1,0,-300,-150,240,375,-5885
48969,2020-10-17 04:30:00,43.94,1,0,-300,-150,375,510,-6651
48970,2020-10-17 05:00:00,47.74,0,0,0,0,510,510,0
48971,2020-10-17 05:30:00,48.94,0,0,0,0,510,510,0
48972,2020-10-17 06:00:00,47.49,0,0,0,0,510,510,0
48973,2020-10-17 06:30:00,52.69,0,0,0,0,510,510,0
48974,2020-10-17 07:00:00,65.92,0,1,300,135,510,360,8819
48975,2020-10-17 07:30:00,52.4,0,0,0,0,360,360,0
48976,2020-10-17 08:00:00,61.19,0,1,300,135,360,210,8186
48977,2020-10-17 08:30:00,63.83,0,1,300,135,210,60,8539
48978,2020-10-17 09:00:00,50.62,0,1,133,59,60,0,2960
48979,2020-10-17 09:30:00,40.73,0,1,0,0,0,0,0
48980,2020-10-17 10:00:00,38.1,0,1,0,0,0,0,0
48981,2020-10-17 10:30:00,16.52,1,0,-300,-150,0,135,-2501
48982,2020-10-17 11:00:00,22.42,1,0,-300,-150,135,270,-3394
48983,2020-10-17 11:30:00,14.37,1,0,-300,-150,270,405,-2175
48984,2020-10-17 12:00:00,19.05,1,0,-300,-150,405,540,-2883
48985,2020-10-17 12:30:00,28.2,1,0,-88,-44,540,580,-1252
48986,2020-10-17 13:00:00,31.49,1,0,0,0,580,580,0
48987,2020-10-17 13:30:00,31.4,1,0,0,0,580,580,0
48988,2020-10-17 14:00:00,31.74,1,0,0,0,580,580,0
48989,2020-10-17 14:30:00,31.83,1,0,0,0,580,580,0
48990,2020-10-17 15:00:00,32.23,1,0,0,0,580,580,0
48991,2020-10-17 15:30:00,33.01,1,0,0,0,580,580,0
48992,2020-10-17 16:00:00,33.38,1,0,0,0,580,580,0
48993,2020-10-17 16:30:00,33.2,1,0,0,0,580,580,0
48994,2020-10-17 17:00:00,34.99,1,0,0,0,580,580,0
48995,2020-10-17 17:30:00,43.21,0,0,0,0,580,580,0
48996,2020-10-17 18:00:00,48.35,0,1,300,135,580,430,6469
48997,2020-10-17 18:30:00,46.29,0,1,300,135,430,280,6193
48998,2020-10-17 19:00:00,45.19,0,1,300,135,280,130,6046
48999,2020-10-17 19:30:00,45.01,0,1,288,129,130,0,5754
49000,2020-10-17 20:00:00,38.49,0,0,0,0,0,0,0
49001,2020-10-17 20:30:00,42.6,0,0,0,0,0,0,0
49002,2020-10-17 21:00:00,42.95,0,1,0,0,0,0,0
49003,2020-10-17 21:30:00,41.63,0,1,0,0,0,0,0
49004,2020-10-17 22:00:00,36.57,1,0,-300,-150,0,135,-5535
49005,2020-10-17 22:30:00,38.38,0,0,0,0,135,135,0
49006,2020-10-17 23:00:00,35.28,1,0,-300,-150,135,270,-5340
49007,2020-10-17 23:30:00,40.76,0,0,0,0,270,270,0
49008,2020-10-18 00:00:00,42.87,0,1,300,135,270,120,5735
