Time (UTC+10),Regions NSW Trading Total Intermittent Generation (MW),Regions SA Trading Total Intermittent Generation (MW),Regions TAS Trading Total Intermittent Generation (MW),Regions VIC Trading Total Intermittent Generation (MW),Regions NSW Operational Demand (MW),Regions SA Operational Demand (MW),Regions TAS Operational Demand (MW),Regions VIC Operational Demand (MW)
2019-04-18 12:00:00,100.0,81.16,81.78,66.01,7723,1009,1076,4737
2019-04-18 12:30:00,103.91,73.72,76.56,54.48,7771,994,1075,4722
2019-04-18 13:00:00,83.11,66.07,70.88,42.16,7797,988,1057,4713
2019-04-18 13:30:00,60.38,60.93,74.37,41.79,7854,991,1064,4775
2019-04-18 14:00:00,55.43,61.9,81.3,43.71,7920,1003,1070,4829
2019-04-18 14:30:00,42.01,65.58,75.65,46.21,7976,1014,1090,4715
2019-04-18 15:00:00,25.26,68.38,74.57,47.39,8115,1052,1081,4932
2019-04-18 15:30:00,20.29,58.37,73.48,44.34,8195,1096,1091,5008
2019-04-18 16:00:00,20.11,60.81,71.47,48.21,8274,1164,1090,5086
2019-04-18 16:30:00,11.35,66.83,68.79,52.93,8404,1235,1112,5162
2019-04-18 17:00:00,5.76,65.49,64.01,48.34,8511,1301,1136,5251
2019-04-18 17:30:00,33.59,88.06,60.72,57.38,8600,1400,1127,5379
2019-04-18 18:00:00,70.12,114.55,58.46,65.44,8841,1473,1226,5570
2019-04-18 18:30:00,92.45,136.76,53.84,82.58,8904,1545,1251,5670
2019-04-18 19:00:00,79.27,152.66,54.0,112.12,8764,1607,1250,5643
2019-04-18 19:30:00,72.1,170.09,50.49,127.23,8534,1618,1240,5508
2019-04-18 20:00:00,66.03,186.71,48.88,130.92,8341,1585,1231,5362
2019-04-18 20:30:00,73.37,194.22,45.9,127.67,8156,1558,1220,5268
2019-04-18 21:00:00,83.98,205.34,41.35,146.74,8045,1544,1199,5202
2019-04-18 21:30:00,87.86,197.71,36.71,175.72,7838,1509,1181,5073
2019-04-18 22:00:00,95.65,193.92,37.43,203.35,7678,1476,1160,4950
2019-04-18 22:30:00,87.29,186.94,37.82,205.99,7735,1422,1139,4854
2019-04-18 23:00:00,78.15,185.67,37.95,204.6,7612,1391,1104,4757
2019-04-18 23:30:00,72.94,179.3,39.21,197.61,7520,1369,1078,4891
2019-04-19 00:00:00,61.53,180.3,39.3,204.26,7529,1517,1054,4858
2019-04-19 00:30:00,51.1,180.56,40.89,205.9,7332,1477,1033,4635
2019-04-19 01:00:00,40.02,180.55,43.0,199.9,7138,1415,1024,4438
2019-04-19 01:30:00,28.74,184.75,51.23,206.11,6929,1330,1009,4208
2019-04-19 02:00:00,22.41,179.71,52.18,197.84,6709,1268,1006,4036
2019-04-19 02:30:00,16.6,182.08,53.25,159.02,6408,1223,1004,3861
2019-04-19 03:00:00,12.65,179.04,54.84,125.49,6206,1200,999,3778
2019-04-19 03:30:00,13.38,168.85,54.15,101.83,6041,1178,998,3759
2019-04-19 04:00:00,15.88,159.09,51.99,108.62,5968,1160,1002,3756
2019-04-19 04:30:00,10.94,172.89,49.72,111.27,5921,1154,1010,3739
2019-04-19 05:00:00,9.79,191.86,48.67,125.01,5940,1142,1013,3737
2019-04-19 05:30:00,8.9,179.53,56.44,112.83,5994,1142,1030,3778
2019-04-19 06:00:00,7.74,175.4,60.67,120.6,6100,1143,1047,3844
2019-04-19 06:30:00,6.32,183.16,56.33,108.43,6228,1157,1070,3917
2019-04-19 07:00:00,6.92,182.99,54.14,86.16,6356,1185,1092,4010
2019-04-19 07:30:00,8.91,175.67,65.26,77.74,6425,1177,1122,4060
2019-04-19 08:00:00,16.91,176.21,74.22,79.29,6511,1146,1158,4092
2019-04-19 08:30:00,25.9,174.06,78.55,76.83,6608,1117,1174,4088
2019-04-19 09:00:00,29.34,153.24,78.4,79.05,6724,1096,1184,4009
2019-04-19 09:30:00,30.7,153.92,70.41,81.29,6801,1110,1175,3936
2019-04-19 10:00:00,30.58,153.32,64.76,91.08,6827,1000,1163,3841
2019-04-19 10:30:00,31.41,136.12,67.69,97.69,6753,962,1126,3759
2019-04-19 11:00:00,36.09,120.46,82.37,71.5,6675,963,1050,3679
2019-04-19 11:30:00,46.85,112.94,94.74,56.07,6598,996,1037,3627
2019-04-19 12:00:00,48.81,109.46,87.56,47.18,6596,1002,1044,3609
2019-04-19 12:30:00,48.01,105.1,90.9,44.39,6588,1052,1021,3603
2019-04-19 13:00:00,49.21,101.39,86.74,30.98,6625,997,1014,3614
2019-04-19 13:30:00,48.34,92.28,89.49,20.19,6587,999,1008,3618
2019-04-19 14:00:00,46.57,86.43,101.02,19.98,6586,1035,1001,3653
2019-04-19 14:30:00,44.79,83.64,97.86,20.54,6650,1103,1003,3709
2019-04-19 15:00:00,43.34,76.89,98.57,24.45,6685,1038,1011,3789
2019-04-19 15:30:00,36.49,72.03,115.91,27.88,6819,1073,1024,3909
2019-04-19 16:00:00,30.02,67.66,114.07,25.83,6991,1178,1041,4024
2019-04-19 16:30:00,23.03,63.3,111.25,31.59,7160,1234,1065,4213
2019-04-19 17:00:00,14.55,69.16,94.88,40.74,7430,1364,1102,4386
2019-04-19 17:30:00,4.5,76.51,96.96,46.17,7651,1429,1150,4583
2019-04-19 18:00:00,1.24,82.94,98.35,46.94,7909,1459,1192,4755
2019-04-19 18:30:00,0.43,84.39,94.98,55.08,8032,1495,1216,4910
2019-04-19 19:00:00,-0.08,81.79,101.14,62.89,7920,1522,1205,4876
2019-04-19 19:30:00,-0.05,96.9,119.02,65.21,7667,1490,1188,4800
2019-04-19 20:00:00,-0.05,125.65,129.81,61.46,7496,1445,1180,4672
2019-04-19 20:30:00,-0.06,154.07,140.35,52.08,7367,1419,1167,4630
2019-04-19 21:00:00,0.17,176.55,152.63,74.49,7270,1402,1154,4559
2019-04-19 21:30:00,0.87,186.43,161.47,93.29,7174,1382,1137,4465
2019-04-19 22:00:00,5.89,197.2,168.94,103.93,7154,1363,1119,4406
2019-04-19 22:30:00,4.39,216.76,163.66,115.12,7226,1360,1092,4348
2019-04-19 23:00:00,1.67,202.43,165.75,114.78,7176,1355,1066,4337
2019-04-19 23:30:00,2.2,201.28,164.5,105.82,7234,1351,1040,4495
2019-04-20 00:00:00,2.95,216.48,163.16,102.41,7206,1524,1019,4542
2019-04-20 00:30:00,2.37,234.15,160.72,101.79,7094,1489,1002,4342
2019-04-20 01:00:00,2.96,237.64,155.57,100.73,6949,1431,989,4233
2019-04-20 01:30:00,3.35,243.4,162.96,99.47,6722,1340,985,4117
2019-04-20 02:00:00,3.52,241.22,160.03,107.59,6521,1288,981,3987
2019-04-20 02:30:00,3.53,237.79,161.13,119.47,6241,1245,979,3876
2019-04-20 03:00:00,4.13,232.96,157.29,132.57,6047,1231,977,3795
2019-04-20 03:30:00,4.6,223.79,155.25,136.09,5917,1215,975,3742
2019-04-20 04:00:00,4.22,214.28,146.49,141.41,5846,1205,971,3690
2019-04-20 04:30:00,5.2,213.97,153.96,139.48,5811,1200,971,3705
2019-04-20 05:00:00,6.16,220.18,160.42,145.08,5846,1195,982,3695
2019-04-20 05:30:00,5.72,222.56,162.96,152.65,5916,1193,997,3728
2019-04-20 06:00:00,5.3,237.5,160.98,163.54,6012,1195,1010,3813
2019-04-20 06:30:00,5.07,238.82,159.36,169.77,6136,1198,1032,3910
2019-04-20 07:00:00,4.17,244.56,158.73,166.96,6269,1233,1058,3996
2019-04-20 07:30:00,7.78,238.93,156.79,157.36,6468,1225,1091,4029
2019-04-20 08:00:00,19.78,236.05,160.29,167.46,6579,1215,1127,4073
2019-04-20 08:30:00,30.48,237.39,155.38,174.67,6716,1193,1150,4100
2019-04-20 09:00:00,36.53,229.19,154.98,181.24,6781,1167,1159,4068
2019-04-20 09:30:00,38.68,203.07,156.25,203.36,6842,1123,1154,4028
2019-04-20 10:00:00,43.36,197.71,160.53,207.31,6810,1103,1131,3920
2019-04-20 10:30:00,46.9,218.3,160.71,179.44,6803,1117,1114,3876
2019-04-20 11:00:00,47.64,223.48,160.04,178.99,6726,1121,1106,3830
2019-04-20 11:30:00,48.6,244.07,161.88,163.71,6701,1145,1078,3784
2019-04-20 12:00:00,47.31,242.7,160.01,163.95,6649,1162,1069,3798
2019-04-20 12:30:00,48.07,224.69,161.68,146.93,6673,1242,1054,3835
2019-04-20 13:00:00,48.31,247.1,158.83,165.31,6644,1223,1037,3842
2019-04-20 13:30:00,48.0,244.33,157.09,171.79,6715,1225,1027,3912
2019-04-20 14:00:00,47.0,243.86,154.58,162.87,6763,1329,1019,3990
2019-04-20 14:30:00,44.37,238.93,155.96,146.35,6809,1254,1010,4074
2019-04-20 15:00:00,42.28,232.67,155.11,119.62,6912,1289,1011,4172
2019-04-20 15:30:00,38.47,230.0,154.66,104.48,7079,1328,1022,4210
2019-04-20 16:00:00,34.11,220.94,155.31,103.34,7190,1352,1045,4369
2019-04-20 16:30:00,21.28,213.25,153.17,99.2,7412,1414,1071,4541
2019-04-20 17:00:00,11.72,198.69,158.22,89.99,7585,1439,1107,4714
2019-04-20 17:30:00,10.59,184.74,163.83,83.71,7661,1502,1148,4792
2019-04-20 18:00:00,21.92,179.33,165.33,99.85,7987,1545,1191,4909
2019-04-20 18:30:00,47.44,166.88,161.23,109.99,8120,1572,1207,5030
2019-04-20 19:00:00,58.92,172.12,156.29,130.44,7977,1600,1204,4940
2019-04-20 19:30:00,62.21,194.34,161.78,165.65,7756,1573,1176,4833
2019-04-20 20:00:00,43.68,192.77,163.8,189.42,7614,1515,1160,4729
2019-04-20 20:30:00,15.89,157.57,161.85,217.87,7491,1463,1139,4621
2019-04-20 21:00:00,17.06,192.12,159.28,245.26,7355,1449,1128,4492
2019-04-20 21:30:00,13.89,219.09,162.4,270.92,7251,1430,1115,4450
2019-04-20 22:00:00,15.69,211.87,161.77,280.75,7154,1424,1098,4426
2019-04-20 22:30:00,25.66,209.05,161.89,294.24,7148,1398,1077,4372
2019-04-20 23:00:00,32.84,249.83,162.96,302.77,7044,1402,1053,4367
2019-04-20 23:30:00,36.2,249.34,158.51,302.69,7012,1397,1035,4554
2019-04-21 00:00:00,30.38,242.85,159.65,306.51,6943,1569,1016,4519
2019-04-21 00:30:00,25.14,246.35,160.67,308.93,6746,1515,999,4359
2019-04-21 01:00:00,15.96,177.75,158.52,331.54,6578,1446,974,4256
2019-04-21 01:30:00,9.67,123.3,157.27,336.7,6401,1356,973,4119
2019-04-21 02:00:00,6.55,116.83,152.16,327.0,6235,1276,968,3966
2019-04-21 02:30:00,1.99,134.56,147.28,323.37,6025,1229,968,3855
2019-04-21 03:00:00,1.75,145.22,146.64,304.45,5863,1211,955,3754
2019-04-21 03:30:00,3.45,196.7,146.34,278.1,5792,1186,934,3681
2019-04-21 04:00:00,3.17,190.78,147.21,264.59,5769,1155,959,3642
2019-04-21 04:30:00,2.77,166.54,149.18,267.16,5746,1139,963,3642
2019-04-21 05:00:00,2.42,103.06,149.23,273.6,5733,1136,965,3613
2019-04-21 05:30:00,1.41,81.09,150.52,317.46,5824,1132,964,3659
2019-04-21 06:00:00,0.97,68.83,155.91,313.64,5869,1113,979,3683
2019-04-21 06:30:00,0.36,70.87,162.0,289.75,5995,1108,996,3757
2019-04-21 07:00:00,0.58,65.57,156.81,238.99,6097,1114,1010,3771
2019-04-21 07:30:00,3.92,73.34,150.28,189.93,6297,1113,1031,3820
2019-04-21 08:00:00,7.97,84.11,157.09,151.79,6464,1117,1060,3842
2019-04-21 08:30:00,16.27,91.22,157.78,121.25,6597,1125,1082,3877
2019-04-21 09:00:00,16.93,109.71,157.91,85.64,6698,1113,1108,3920
2019-04-21 09:30:00,33.24,121.79,151.99,99.84,6745,1124,1106,3972
2019-04-21 10:00:00,32.14,136.24,153.44,123.52,6721,1062,1090,4028
2019-04-21 10:30:00,32.83,133.34,135.99,152.29,6660,1032,1077,4048
2019-04-21 11:00:00,34.77,123.68,101.81,177.68,6628,1104,1048,4069
2019-04-21 11:30:00,43.56,99.76,101.98,204.94,6516,1028,1049,4061
2019-04-21 12:00:00,33.82,89.67,99.08,183.08,6498,1004,1036,4149
2019-04-21 12:30:00,37.88,89.41,91.52,172.52,6514,966,1027,4121
2019-04-21 13:00:00,34.0,73.76,78.6,163.66,6587,915,1012,4174
2019-04-21 13:30:00,32.45,59.65,74.1,169.81,6625,901,1004,4143
2019-04-21 14:00:00,30.75,47.41,69.79,164.57,6640,857,1004,4177
2019-04-21 14:30:00,18.27,48.94,66.41,148.01,6743,882,1002,4246
2019-04-21 15:00:00,23.34,51.44,60.33,136.71,6839,924,1004,4239
2019-04-21 15:30:00,17.1,65.21,62.18,144.89,7024,978,1015,4316
2019-04-21 16:00:00,12.7,63.79,50.78,138.59,7126,1018,1021,4382
2019-04-21 16:30:00,7.98,76.19,43.47,142.43,7253,1043,1046,4508
2019-04-21 17:00:00,4.78,77.67,38.71,122.6,7372,1136,1073,4586
2019-04-21 17:30:00,1.77,80.96,45.76,105.34,7451,1225,1105,4686
2019-04-21 18:00:00,0.16,90.69,46.34,83.58,7778,1286,1141,4811
2019-04-21 18:30:00,0.07,85.2,51.73,147.72,7899,1347,1144,4957
2019-04-21 19:00:00,0.08,82.63,82.22,204.14,7781,1397,1144,4885
2019-04-21 19:30:00,0.92,66.01,88.48,192.06,7612,1384,1127,4775
2019-04-21 20:00:00,4.98,62.43,83.61,194.42,7438,1365,1082,4651
2019-04-21 20:30:00,17.82,49.51,98.26,174.31,7349,1351,1071,4556
2019-04-21 21:00:00,8.9,52.27,130.25,189.42,7178,1338,1073,4445
2019-04-21 21:30:00,2.27,55.15,113.69,195.08,7093,1318,1057,4345
2019-04-21 22:00:00,2.54,43.53,117.93,167.88,7026,1302,1049,4295
2019-04-21 22:30:00,3.26,50.32,115.27,148.44,7070,1276,1031,4241
2019-04-21 23:00:00,3.34,51.46,102.96,127.51,6987,1260,1015,4188
2019-04-21 23:30:00,3.26,54.54,124.47,133.14,6954,1259,1000,4366
2019-04-22 00:00:00,2.65,44.49,124.83,124.67,6839,1451,982,4371
2019-04-22 00:30:00,1.9,41.87,121.61,124.25,6681,1420,963,4205
2019-04-22 01:00:00,1.44,47.09,90.13,106.06,6549,1361,948,4047
2019-04-22 01:30:00,1.22,54.59,94.5,92.41,6408,1269,945,3955
2019-04-22 02:00:00,1.11,59.53,84.44,75.67,6275,1190,932,3798
2019-04-22 02:30:00,0.79,52.99,77.0,67.61,6030,1129,914,3663
2019-04-22 03:00:00,1.14,46.43,77.59,53.25,5907,1103,918,3584
2019-04-22 03:30:00,1.56,47.92,76.54,86.0,5813,1072,914,3549
2019-04-22 04:00:00,0.38,39.32,74.32,71.52,5775,1053,895,3558
2019-04-22 04:30:00,1.3,32.37,69.35,69.15,5802,1049,893,3500
2019-04-22 05:00:00,0.63,25.45,69.15,72.72,5843,1038,907,3508
2019-04-22 05:30:00,0.08,16.44,68.73,87.08,5953,1036,949,3558
2019-04-22 06:00:00,0.06,13.89,48.58,90.09,6020,1050,966,3636
2019-04-22 06:30:00,0.06,7.36,51.63,94.16,6201,1065,984,3775
2019-04-22 07:00:00,0.14,0.7,52.41,88.2,6267,1076,1003,3873
2019-04-22 07:30:00,3.21,2.31,48.77,87.73,6358,1074,1033,3860
2019-04-22 08:00:00,8.64,4.48,50.51,82.36,6555,1055,1059,3977
2019-04-22 08:30:00,11.73,4.58,50.09,83.47,6719,1033,1060,4070
2019-04-22 09:00:00,18.23,4.0,57.13,82.1,6795,995,1083,4147
2019-04-22 09:30:00,22.77,6.23,67.37,87.56,6900,948,1080,4197
2019-04-22 10:00:00,26.03,6.28,68.62,90.1,6906,901,1079,4254
2019-04-22 10:30:00,27.46,14.0,61.63,87.72,6921,870,1080,4287
2019-04-22 11:00:00,28.77,15.23,81.61,76.69,6928,858,1074,4292
2019-04-22 11:30:00,30.08,15.63,105.03,69.22,6907,843,1068,4277
2019-04-22 12:00:00,30.24,22.0,73.43,63.39,6855,810,1059,4270
2019-04-22 12:30:00,32.61,27.08,50.06,64.65,6865,767,1017,4290
2019-04-22 13:00:00,27.56,30.07,53.46,67.67,6921,762,1042,4310
2019-04-22 13:30:00,27.12,27.14,44.42,66.82,6943,766,1044,4325
2019-04-22 14:00:00,23.99,27.67,41.9,66.24,7023,782,989,4327
2019-04-22 14:30:00,22.87,32.6,51.84,56.89,7096,788,1043,4321
2019-04-22 15:00:00,8.98,37.51,51.31,58.19,7253,813,1041,4318
2019-04-22 15:30:00,17.57,49.73,53.26,57.81,7354,857,1053,4356
2019-04-22 16:00:00,69.29,51.2,49.42,52.9,7439,929,1063,4441
2019-04-22 16:30:00,96.48,50.7,44.59,54.7,7599,1015,1030,4545
2019-04-22 17:00:00,103.8,41.53,36.73,52.33,7769,1115,1119,4688
2019-04-22 17:30:00,110.77,44.07,37.47,60.12,7973,1239,1178,4864
2019-04-22 18:00:00,134.88,46.72,37.65,71.07,8255,1343,1226,5106
2019-04-22 18:30:00,141.11,45.77,36.8,72.52,8348,1420,1255,5308
2019-04-22 19:00:00,127.88,47.46,37.35,79.3,8180,1476,1251,5269
2019-04-22 19:30:00,134.41,53.27,35.4,89.46,7949,1468,1219,5128
2019-04-22 20:00:00,136.27,56.49,34.39,94.88,7752,1438,1207,4974
2019-04-22 20:30:00,125.51,51.16,34.76,104.38,7640,1413,1204,4861
2019-04-22 21:00:00,113.32,45.33,30.44,127.33,7512,1392,1182,4775
2019-04-22 21:30:00,108.21,46.97,28.22,133.63,7402,1364,1160,4702
2019-04-22 22:00:00,102.29,49.61,27.08,126.34,7279,1338,1134,4588
2019-04-22 22:30:00,109.16,47.72,26.22,121.36,7354,1304,1109,4476
2019-04-22 23:00:00,108.84,42.02,26.14,121.4,7284,1291,1080,4385
2019-04-22 23:30:00,113.82,43.44,26.27,119.05,7240,1283,1050,4556
2019-04-23 00:00:00,95.03,37.84,26.05,130.75,7221,1452,1024,4602
2019-04-23 00:30:00,86.96,34.25,25.9,124.77,7096,1424,1004,4435
2019-04-23 01:00:00,74.38,35.02,26.23,113.6,6966,1372,993,4295
2019-04-23 01:30:00,59.58,34.72,26.17,86.19,6769,1292,985,4194
2019-04-23 02:00:00,50.09,37.6,27.3,55.78,6559,1229,979,4023
2019-04-23 02:30:00,45.92,40.49,28.37,42.08,6295,1185,975,3925
2019-04-23 03:00:00,46.45,40.82,31.77,48.5,6104,1166,970,3817
2019-04-23 03:30:00,47.22,43.89,33.65,60.2,5995,1142,978,3769
2019-04-23 04:00:00,33.92,46.13,33.29,72.75,5949,1118,985,3760
2019-04-23 04:30:00,20.63,40.62,34.57,88.84,5916,1097,987,3737
2019-04-23 05:00:00,12.69,42.53,35.1,103.88,6003,1106,1002,3837
2019-04-23 05:30:00,16.2,38.59,33.08,108.39,6183,1110,1020,3943
2019-04-23 06:00:00,16.55,33.59,32.85,109.72,6386,1136,1049,4167
2019-04-23 06:30:00,23.56,33.16,32.78,121.42,6795,1161,1099,4443
2019-04-23 07:00:00,19.65,34.96,32.6,131.98,7165,1220,1140,4776
2019-04-23 07:30:00,24.11,35.78,32.39,132.89,7422,1272,1204,4985
2019-04-23 08:00:00,26.38,28.61,32.22,114.47,7639,1294,1232,5147
2019-04-23 08:30:00,28.29,24.61,32.25,91.59,7815,1284,1240,5208
2019-04-23 09:00:00,25.74,17.73,32.3,62.6,7880,1251,1214,5168
2019-04-23 09:30:00,19.04,14.33,33.06,34.15,7947,1193,1192,5149
2019-04-23 10:00:00,18.42,12.87,33.73,23.75,7976,1114,1165,5068
2019-04-23 10:30:00,29.92,16.05,35.39,13.93,8003,1035,1131,5025
2019-04-23 11:00:00,41.63,20.51,38.91,16.71,7932,972,1108,5029
2019-04-23 11:30:00,46.92,26.25,38.2,15.35,7903,916,1096,5002
2019-04-23 12:00:00,55.08,32.14,36.25,5.36,7881,902,1081,4990
2019-04-23 12:30:00,47.3,31.28,35.94,4.65,7896,889,972,5000
2019-04-23 13:00:00,40.87,29.14,36.49,4.69,7945,891,1038,5011
2019-04-23 13:30:00,47.45,39.33,36.14,5.08,7972,897,1043,5035
2019-04-23 14:00:00,32.68,57.64,38.64,5.75,7971,910,1041,4998
2019-04-23 14:30:00,27.56,55.72,39.42,13.03,7991,939,1059,5021
2019-04-23 15:00:00,35.71,54.28,39.99,19.56,8022,984,1079,4963
2019-04-23 15:30:00,25.54,53.49,39.72,21.96,8102,1023,1096,5017
2019-04-23 16:00:00,22.1,55.89,38.21,24.24,8231,1103,1109,5143
2019-04-23 16:30:00,22.21,80.74,37.24,25.2,8326,1176,1138,5241
2019-04-23 17:00:00,35.86,74.29,41.5,37.2,8454,1278,1174,5350
2019-04-23 17:30:00,56.69,68.33,40.93,48.42,8584,1376,1223,5531
2019-04-23 18:00:00,67.97,62.29,39.1,61.12,8925,1490,1267,5713
2019-04-23 18:30:00,83.03,56.81,42.21,71.26,8918,1577,1279,5838
2019-04-23 19:00:00,73.73,63.15,44.3,77.17,8739,1628,1264,5760
2019-04-23 19:30:00,75.25,64.72,42.98,66.3,8491,1613,1240,5625
2019-04-23 20:00:00,71.21,55.81,44.57,56.66,8318,1574,1219,5490
2019-04-23 20:30:00,54.47,58.8,56.03,55.97,8147,1544,1185,5340
2019-04-23 21:00:00,40.55,58.07,54.43,38.84,7961,1516,1157,5205
2019-04-23 21:30:00,44.77,52.98,57.11,38.53,7771,1470,1133,5071
2019-04-23 22:00:00,49.29,51.75,55.0,38.31,7632,1424,1107,4915
2019-04-23 22:30:00,46.51,40.39,54.07,22.67,7651,1390,1072,4746
2019-04-23 23:00:00,38.32,35.74,54.05,12.98,7492,1351,1042,4654
2019-04-23 23:30:00,36.47,30.89,54.38,6.99,7431,1336,1019,4810
2019-04-24 00:00:00,29.9,31.48,54.0,3.6,7389,1485,998,4750
2019-04-24 00:30:00,16.89,27.53,36.21,3.56,7248,1453,1012,4585
2019-04-24 01:00:00,13.96,24.29,31.2,4.6,7069,1403,1005,4394
2019-04-24 01:30:00,14.06,24.61,31.18,5.03,6859,1334,991,4266
2019-04-24 02:00:00,12.22,20.65,31.14,4.65,6654,1276,995,4122
2019-04-24 02:30:00,11.36,18.88,31.39,4.41,6410,1241,987,3984
2019-04-24 03:00:00,11.97,14.42,32.23,3.94,6211,1210,983,3891
2019-04-24 03:30:00,9.53,11.62,32.3,2.45,6126,1186,985,3871
2019-04-24 04:00:00,6.25,11.97,32.26,1.39,6051,1154,984,3845
2019-04-24 04:30:00,6.76,12.47,32.72,1.12,6048,1154,990,3851
2019-04-24 05:00:00,4.46,12.95,32.12,1.87,6087,1162,1002,3894
2019-04-24 05:30:00,2.55,10.86,32.17,0.85,6267,1166,1025,4019
2019-04-24 06:00:00,0.77,12.85,32.22,0.43,6480,1194,1056,4168
2019-04-24 06:30:00,0.63,11.23,32.6,0.33,6882,1229,1105,4448
2019-04-24 07:00:00,1.27,8.89,32.71,5.5,7166,1302,1153,4723
2019-04-24 07:30:00,5.48,5.4,32.72,12.43,7359,1336,1205,4935
2019-04-24 08:00:00,13.73,5.54,32.54,4.49,7568,1363,1261,5156
2019-04-24 08:30:00,24.3,5.02,32.55,4.94,7715,1355,1282,5269
2019-04-24 09:00:00,30.0,10.43,33.77,2.01,7752,1307,1272,5250
2019-04-24 09:30:00,35.32,12.09,31.63,2.59,7825,1225,1252,5243
2019-04-24 10:00:00,44.48,22.39,35.86,6.09,7822,1142,1232,5178
2019-04-24 10:30:00,44.69,25.16,38.86,12.78,7806,1054,1194,5115
2019-04-24 11:00:00,48.24,22.37,38.8,25.8,7773,1002,1134,5056
2019-04-24 11:30:00,50.23,28.87,46.11,39.49,7699,967,1155,5037
2019-04-24 12:00:00,50.36,39.51,46.26,50.55,7642,948,1142,5025
2019-04-24 12:30:00,50.17,47.53,83.34,49.02,7605,930,1133,5049
2019-04-24 13:00:00,50.43,65.5,74.99,57.49,7584,933,1130,4923
2019-04-24 13:30:00,49.35,70.68,54.68,95.22,7632,937,1128,4780
2019-04-24 14:00:00,47.87,69.19,65.08,97.88,7688,950,1098,4745
2019-04-24 14:30:00,40.92,64.46,65.38,96.99,7823,975,1114,4803
2019-04-24 15:00:00,52.64,55.34,80.8,106.52,7921,1009,1147,4943
2019-04-24 15:30:00,43.85,56.14,92.73,141.07,8019,1053,1134,5112
2019-04-24 16:00:00,35.06,64.9,107.93,204.22,8119,1115,1146,5197
2019-04-24 16:30:00,41.0,65.01,127.96,230.55,8259,1192,1171,5211
2019-04-24 17:00:00,30.43,69.26,124.47,203.13,8382,1281,1214,5284
2019-04-24 17:30:00,25.04,71.23,134.25,167.49,8487,1373,1262,5354
2019-04-24 18:00:00,18.05,64.55,119.71,122.19,8766,1470,1308,5511
2019-04-24 18:30:00,22.41,60.41,120.94,118.84,8744,1548,1328,5644
2019-04-24 19:00:00,25.51,52.92,124.71,144.0,8572,1598,1318,5567
2019-04-24 19:30:00,24.03,60.59,128.67,164.42,8314,1584,1303,5466
2019-04-24 20:00:00,6.81,58.55,141.29,176.94,8089,1551,1285,5316
2019-04-24 20:30:00,7.46,67.69,154.55,193.52,7914,1520,1290,5190
2019-04-24 21:00:00,2.5,62.38,164.64,172.57,7779,1497,1264,5078
2019-04-24 21:30:00,1.83,51.03,162.46,163.26,7686,1465,1241,4960
2019-04-24 22:00:00,1.63,50.04,164.11,168.81,7560,1437,1208,4861
2019-04-24 22:30:00,1.74,49.23,167.9,187.14,7571,1397,1182,4742
2019-04-24 23:00:00,2.09,43.45,165.96,187.86,7436,1365,1149,4637
2019-04-24 23:30:00,2.15,43.14,166.69,199.23,7388,1348,1126,4819
2019-04-25 00:00:00,2.1,41.92,163.6,165.39,7320,1518,1095,4804
2019-04-25 00:30:00,2.1,37.89,164.52,155.11,7196,1489,1077,4579
2019-04-25 01:00:00,1.95,38.93,163.43,161.72,7040,1433,1057,4373
2019-04-25 01:30:00,1.18,31.39,160.93,156.63,6851,1341,1041,4234
2019-04-25 02:00:00,1.09,27.07,160.39,169.63,6611,1275,1030,4049
2019-04-25 02:30:00,1.32,29.38,153.86,200.28,6319,1234,1019,3944
2019-04-25 03:00:00,1.35,36.97,147.21,224.07,6126,1221,1014,3901
2019-04-25 03:30:00,1.4,44.0,134.88,230.17,5982,1195,1010,3855
2019-04-25 04:00:00,1.42,39.59,148.87,195.42,5903,1173,1006,3829
2019-04-25 04:30:00,1.06,44.98,147.47,200.21,5884,1172,1009,3846
2019-04-25 05:00:00,0.98,37.37,148.99,177.87,5935,1152,1020,3829
2019-04-25 05:30:00,0.86,21.57,154.8,160.16,6025,1147,1043,3894
2019-04-25 06:00:00,0.91,15.02,146.25,154.27,6063,1168,1060,3928
2019-04-25 06:30:00,0.88,17.75,156.58,165.53,6173,1185,1080,4030
2019-04-25 07:00:00,1.12,15.81,155.17,161.49,6316,1205,1099,4139
2019-04-25 07:30:00,4.6,20.46,149.95,145.78,6393,1213,1129,4174
2019-04-25 08:00:00,18.45,40.92,147.68,139.25,6436,1224,1142,4213
2019-04-25 08:30:00,33.08,63.02,138.9,117.82,6521,1187,1156,4231
2019-04-25 09:00:00,35.09,71.75,133.32,113.5,6543,1117,1164,4202
2019-04-25 09:30:00,45.32,84.77,130.81,105.58,6572,1036,1167,4210
2019-04-25 10:00:00,48.63,87.08,115.46,119.59,6546,974,1139,4173
2019-04-25 10:30:00,50.97,85.52,133.78,171.59,6582,919,1131,4165
2019-04-25 11:00:00,66.75,81.9,131.3,200.28,6551,880,1102,4159
2019-04-25 11:30:00,86.24,112.46,117.93,216.18,6585,854,1092,4133
2019-04-25 12:00:00,99.05,103.74,134.73,191.68,6632,843,1093,4141
2019-04-25 12:30:00,109.24,92.83,125.09,203.1,6689,841,1088,4158
2019-04-25 13:00:00,120.48,118.31,121.73,210.0,6730,820,1069,4090
2019-04-25 13:30:00,119.29,120.96,140.04,198.32,6852,793,1066,4077
